conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,token,sentiment
1.88e+18,Thu Jan 23 08:01:27 +0000 2025,0,Erick Thohir: Tidak Ada Kenaikan Harga Tiket untuk Musim Mudik Lebaran 2025 https://t.co/VwP3IqQeCt,1.88e+18,,,in,Indonesia,0,0,0,https://x.com/seatodaynews/status/1882337838177423432,1.31e+18,seatodaynews,"['erick', 'thohir', ':', 'tidak', 'ada', 'kenaikan', 'harga', 'tiket', 'untuk', 'musim', 'mudik', 'lebaran', '2025', 'https', ':', '//t.co/vwp3iqqect']",netral
1.88e+18,Thu Jan 23 08:00:32 +0000 2025,0,@Esp1Pas @TsuihoAlterne @34Observateur @L_Wcrdt ,1.88e+18,,Esp1Pas,qme,,0,0,0,https://x.com/the_ppn/status/1882337606975005045,72052863.0,the_ppn,"['@', 'esp1pas', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt']",netral
1.88e+18,Thu Jan 23 08:00:06 +0000 2025,0,Talenan eksklusive yang terbuat dari Hinoki(Japanese Cypress) yang diimport langsung dari Jepang.Sangat higienis karena bisa berdiri sendiri.Kaki terbuat dari kayu walnut mewah. Kontras dengan putihnya Hinoki terlihat indah.Harga:RP200 000 + PPN https://t.co/yt9mNRGrei https://t.co/4eLZgbDFer,1.88e+18,https://pbs.twimg.com/media/Gh9n-LxbsAA7IGu.jpg,,in,Indonesia Sidoarjo,0,0,0,https://x.com/Sunjaya_Coating/status/1882337500137746777,1.57e+18,Sunjaya_Coating,"['talenan', 'eksklusive', 'yang', 'terbuat', 'dari', 'hinoki', '(', 'japanese', 'cypress', ')', 'yang', 'diimport', 'langsung', 'dari', 'jepang.sangat', 'higienis', 'karena', 'bisa', 'berdiri', 'sendiri.kaki', 'terbuat', 'dari', 'kayu', 'walnut', 'mewah', '.', 'kontras', 'dengan', 'putihnya', 'hinoki', 'terlihat', 'indah.harga', ':', 'rp200', '000', '+', 'ppn', 'https', ':', '//t.co/yt9mnrgrei', 'https', ':', '//t.co/4elzgbdfer']",netral
1.88e+18,Thu Jan 23 08:00:06 +0000 2025,1,日本から直輸入したヒノキを100%使用したまな板です。自立させることが出来るので非常に衛生的です。脚には高級木材であるウォールナットを使用しており、桧の白色とのコントラストをお楽しみいただけます。価格:RP200 000 + PPN　https://t.co/YOfZMGOG36 https://t.co/tmMmwwbKnN,1.88e+18,https://pbs.twimg.com/media/Gh9n-LxbsAA7IGu.jpg,,ja,Indonesia Sidoarjo,0,0,0,https://x.com/Sunjaya_Coating/status/1882337497704968223,1.57e+18,Sunjaya_Coating,"['日本から直輸入したヒノキを100', '%', '使用したまな板です。自立させることが出来るので非常に衛生的です。脚には高級木材であるウォールナットを使用しており、桧の白色とのコントラストをお楽しみいただけます。価格', ':', 'rp200', '000', '+', 'ppn', 'https', ':', '//t.co/yofzmgog36', 'https', ':', '//t.co/tmmmwwbknn']",netral
1.88e+18,Thu Jan 23 07:58:33 +0000 2025,1,@Esp1Pas @TsuihoAlterne @34Observateur @L_Wcrdt Je suis pas là pour te convaincre. Je sais déjà depuis le début que t es un menteur et un lâche. Toutes les excuses sont bonnes pour ne surtout pas admettre que c est un salut nazi. Tu n as même pas le courage de tes mots et d aller répéter le geste de Musk en public ,1.88e+18,,Esp1Pas,fr,,0,1,0,https://x.com/the_ppn/status/1882337108238778746,72052863.0,the_ppn,"['@', 'esp1pas', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt', 'je', 'suis', 'pas', 'là', 'pour', 'te', 'convaincre', '.', 'je', 'sais', 'déjà', 'depuis', 'le', 'début', 'que', 't', 'es', 'un', 'menteur', 'et', 'un', 'lâche', '.', 'toutes', 'les', 'excuses', 'sont', 'bonnes', 'pour', 'ne', 'surtout', 'pas', 'admettre', 'que', 'c', 'est', 'un', 'salut', 'nazi', '.', 'tu', 'n', 'as', 'même', 'pas', 'le', 'courage', 'de', 'tes', 'mots', 'et', 'd', 'aller', 'répéter', 'le', 'geste', 'de', 'musk', 'en', 'public']",netral
1.88e+18,Thu Jan 23 07:58:28 +0000 2025,0,@stvereotype ada yg nyumbang masyarakat lewat ppn,1.88e+18,,stvereotype,in,Jakarta Capital Region,0,1,0,https://x.com/mscantikk/status/1882337088219255255,1.8e+18,mscantikk,"['@', 'stvereotype', 'ada', 'yg', 'nyumbang', 'masyarakat', 'lewat', 'ppn']",netral
1.88e+18,Thu Jan 23 07:57:12 +0000 2025,0,Netflix Umum Kenaikan Harga Lagi Untuk 4 Negara Ini - https://t.co/U4s5V4Hom1 #Featured #Netflix #trending,1.88e+18,,,in,3.7M Followers On Facebook,0,0,0,https://x.com/ohtweet/status/1882336770744008759,17107079.0,ohtweet,"['netflix', 'umum', 'kenaikan', 'harga', 'lagi', 'untuk', '4', 'negara', 'ini', '-', 'https', ':', '//t.co/u4s5v4hom1', '#', 'featured', '#', 'netflix', '#', 'trending']",netral
1.88e+18,Thu Jan 23 07:56:53 +0000 2025,2,@Solisidtor @anwaribrahim Jibby mampu buat pn tahun ke 9 jd PM. Haha Dah la dia jugak yg bg kenaikan pd konsesi tol dulu,1.88e+18,,Solisidtor,in,Malaysia,0,1,0,https://x.com/Hafiz_Official/status/1882336689953362298,197443605.0,Hafiz_Official,"['@', 'solisidtor', '@', 'anwaribrahim', 'jibby', 'mampu', 'buat', 'pn', 'tahun', 'ke', '9', 'jd', 'pm', '.', 'haha', 'dah', 'la', 'dia', 'jugak', 'yg', 'bg', 'kenaikan', 'pd', 'konsesi', 'tol', 'dulu']",netral
1.88e+18,Thu Jan 23 07:56:50 +0000 2025,0,สเตจงงมาก เอียงขวาแบบสุดดด https://t.co/xco9KQ3Z2D,1.88e+18,https://pbs.twimg.com/media/Gh9nOaUawAATNXW.jpg,,th,gboyck ´ ꒳ `,0,0,0,https://x.com/Chaya_ppn/status/1882336675088777616,4821079057.0,Chaya_ppn,"['สเตจงงมาก', 'เอียงขวาแบบสุดดด', 'https', ':', '//t.co/xco9kq3z2d']",netral
1.88e+18,Thu Jan 23 07:56:33 +0000 2025,0,@golearnandearn Hai Kak. Saat ini pengisian baris PPN digunggung di SPT Masa PPN dilakukan melalui upload XML. Kolom identitas pembeli silakan diisi dengan NPWP atau NIK. Dalam hal data tsd tidak diketahui silakan dapat diisi dengan 0000000000000000 ya Kak. Tks*Nyah,1.88e+18,,golearnandearn,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882336604473414094,4564565058.0,kring_pajak,"['@', 'golearnandearn', 'hai', 'kak', '.', 'saat', 'ini', 'pengisian', 'baris', 'ppn', 'digunggung', 'di', 'spt', 'masa', 'ppn', 'dilakukan', 'melalui', 'upload', 'xml', '.', 'kolom', 'identitas', 'pembeli', 'silakan', 'diisi', 'dengan', 'npwp', 'atau', 'nik', '.', 'dalam', 'hal', 'data', 'tsd', 'tidak', 'diketahui', 'silakan', 'dapat', 'diisi', 'dengan', '0000000000000000', 'ya', 'kak', '.', 'tks', '*', 'nyah']",netral
1.88e+18,Thu Jan 23 07:55:58 +0000 2025,0,@kaeriiv ang sabi ko manonood kami ni ppn ng snatch game ,1.88e+18,,kaeriiv,tl,‘03 … she/her,0,1,0,https://x.com/qowkie/status/1882336458239095188,1.59e+18,qowkie,"['@', 'kaeriiv', 'ang', 'sabi', 'ko', 'manonood', 'kami', 'ni', 'ppn', 'ng', 'snatch', 'game']",netral
1.88e+18,Thu Jan 23 07:55:35 +0000 2025,2,@jmazeey @busanbbys7 pas yoongi ppn nya 15% kak,1.88e+18,,jmazeey,in,,0,0,0,https://x.com/prideyy_/status/1882336360436232665,9.43e+17,prideyy_,"['@', 'jmazeey', '@', 'busanbbys7', 'pas', 'yoongi', 'ppn', 'nya', '15', '%', 'kak']",netral
1.88e+18,Thu Jan 23 07:55:19 +0000 2025,0,오타가거슬려,1.88e+18,,,ko,,0,0,0,https://x.com/ha_ppn_/status/1882336294887661594,1.87e+18,ha_ppn_,['오타가거슬려'],netral
1.88e+18,Thu Jan 23 07:55:06 +0000 2025,3,Hai #SahabatBahari kembali lagi disesi postingan Rekam Pesan Dong periode 15 - 21 Januari 2025. Yuk simak ada kegiatan apa aja ya.. ? #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanlkanTerukur https://t.co/jNo6GbKj1z,1.88e+18,https://pbs.twimg.com/media/Gh9m05FbEAASsly.jpg,,in,,0,0,0,https://x.com/PPN_Brondong/status/1882336240022012177,3228212202.0,PPN_Brondong,"['hai', '#', 'sahabatbahari', 'kembali', 'lagi', 'disesi', 'postingan', 'rekam', 'pesan', 'dong', 'periode', '15', '-', '21', 'januari', '2025.', 'yuk', 'simak', 'ada', 'kegiatan', 'apa', 'aja', 'ya', '..', '?', '#', 'panganbiru', '#', '2025kkprisetogether', '#', 'ekonomibiruuntukindonesiaemas', '#', 'saktiwahyutrenggono', '#', 'kkpgoid', '#', 'penangkapanlkanterukur', 'https', ':', '//t.co/jno6gbkj1z']",netral
1.88e+18,Thu Jan 23 07:54:28 +0000 2025,0,@the_ppn @TsuihoAlterne @34Observateur @L_Wcrdt Nazi Bellamy ou romain les analystes de la raideur du bras ou du degré de fermeture du poing hésitent encore. Pas toi apparemment ! ,1.88e+18,,the_ppn,fr,,0,2,0,https://x.com/Esp1Pas/status/1882336082576265387,1.47e+18,Esp1Pas,"['@', 'the_ppn', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt', 'nazi', 'bellamy', 'ou', 'romain', 'les', 'analystes', 'de', 'la', 'raideur', 'du', 'bras', 'ou', 'du', 'degré', 'de', 'fermeture', 'du', 'poing', 'hésitent', 'encore', '.', 'pas', 'toi', 'apparemment', '!']",netral
1.88e+18,Thu Jan 23 07:53:42 +0000 2025,1,@kring_pajak halo min. mau tanya untuk penyerahan jasa kena pajak yaitu jasa hukum misal sengketa hukum atas penyerahan jasa kena pajak tersebut kepada WPLN apakah tarif PPN 0% atau 12% seperti yang sudah dijelaskan di PMK 32/2019?,1.88e+18,,kring_pajak,in,,0,1,0,https://x.com/IvanArsitandya/status/1882335888249872797,1435099387.0,IvanArsitandya,"['@', 'kring_pajak', 'halo', 'min', '.', 'mau', 'tanya', 'untuk', 'penyerahan', 'jasa', 'kena', 'pajak', 'yaitu', 'jasa', 'hukum', 'misal', 'sengketa', 'hukum', 'atas', 'penyerahan', 'jasa', 'kena', 'pajak', 'tersebut', 'kepada', 'wpln', 'apakah', 'tarif', 'ppn', '0', '%', 'atau', '12', '%', 'seperti', 'yang', 'sudah', 'dijelaskan', 'di', 'pmk', '32/2019', '?']",netral
1.88e+18,Thu Jan 23 07:52:59 +0000 2025,0,@kring_pajak halo selamat siang Admin saya mau tanya mengenai PPN Import yg dibayarkan sendiri. Jika ada kesalahan dalam pembayaran ppn import nya namun sudah dibuatkan Faktur Masukan dan dilaporkan SPT nya apa yg harus dilakukan ya?,1.88e+18,,kring_pajak,in,Bumi Allah :),0,1,0,https://x.com/dianrakhmawati_/status/1882335706523336851,276426614.0,dianrakhmawati_,"['@', 'kring_pajak', 'halo', 'selamat', 'siang', 'admin', 'saya', 'mau', 'tanya', 'mengenai', 'ppn', 'import', 'yg', 'dibayarkan', 'sendiri', '.', 'jika', 'ada', 'kesalahan', 'dalam', 'pembayaran', 'ppn', 'import', 'nya', 'namun', 'sudah', 'dibuatkan', 'faktur', 'masukan', 'dan', 'dilaporkan', 'spt', 'nya', 'apa', 'yg', 'harus', 'dilakukan', 'ya', '?']",netral
1.88e+18,Thu Jan 23 07:52:52 +0000 2025,0,@the_ppn @TsuihoAlterne @34Observateur @L_Wcrdt Ah ouais t es à fond pour convaincre toi ! Même au fond du Montana tu as dû en retourner 2 ou 3 qui doutaient ! Tu ne m as juste pas répondu s il disait Sieg Heil ou pas Allez bonne croisade ! ,1.88e+18,,the_ppn,fr,,0,1,0,https://x.com/Esp1Pas/status/1882335678417244594,1.47e+18,Esp1Pas,"['@', 'the_ppn', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt', 'ah', 'ouais', 't', 'es', 'à', 'fond', 'pour', 'convaincre', 'toi', '!', 'même', 'au', 'fond', 'du', 'montana', 'tu', 'as', 'dû', 'en', 'retourner', '2', 'ou', '3', 'qui', 'doutaient', '!', 'tu', 'ne', 'm', 'as', 'juste', 'pas', 'répondu', 's', 'il', 'disait', 'sieg', 'heil', 'ou', 'pas', 'allez', 'bonne', 'croisade', '!']",netral
1.88e+18,Thu Jan 23 07:52:37 +0000 2025,0,Pak Presdir harusnya memberi kenaikan gaji.,1.88e+18,,,in,,1,0,0,https://x.com/histrioniqc/status/1882335614894510545,549116255.0,histrioniqc,"['pak', 'presdir', 'harusnya', 'memberi', 'kenaikan', 'gaji', '.']",netral
1.88e+18,Thu Jan 23 07:52:36 +0000 2025,0,hati-hati di jalan semoga kerja keras kalian konser sana sini ga dipotong ppn 12% https://t.co/H5UUzJcZWs,1.88e+18,https://pbs.twimg.com/media/Gh9mInobwAA0OMB.jpg,,in,24+,0,0,0,https://x.com/uppersidedraem/status/1882335611383890226,4754757372.0,uppersidedraem,"['hati-hati', 'di', 'jalan', 'semoga', 'kerja', 'keras', 'kalian', 'konser', 'sana', 'sini', 'ga', 'dipotong', 'ppn', '12', '%', 'https', ':', '//t.co/h5uuzjczws']",netral
1.88e+18,Thu Jan 23 07:51:55 +0000 2025,1,حبوباجهاضالإجهاضسايتوتكجازانتبوكابهاخميسجدهمكهسايتوتك🆒حبوب🆒اجهاض🆒الرياضحبوب اجهاضالإجهاضسايتوتكالرياضالدمامالمدينةالقصيمجازانتبوكابهاخميسجدهمكهسايتوتك🆒 ppn,1.88e+18,,,ar,العراق ,0,0,0,https://x.com/celill23/status/1882335439153234122,1209815234.0,celill23,"['حبوباجهاضالإجهاضسايتوتكجازانتبوكابهاخميسجدهمكهسايتوتك🆒حبوب🆒اجهاض🆒الرياضحبوب', 'اجهاضالإجهاضسايتوتكالرياضالدمامالمدينةالقصيمجازانتبوكابهاخميسجدهمكهسايتوتك🆒', 'ppn']",netral
1.88e+18,Thu Jan 23 07:51:33 +0000 2025,0,urP ___ ⎐تُيموُ⎐ ⊵TeB72⊴ ⎐ٺوٺ⊴ ⊴ppt34⊴ ⎐ماكس⎐ستى⎐ ⊴TAA⊴ _____ ppn,1.88e+18,,,und,,0,0,0,https://x.com/John58984035013/status/1882335347817992410,1.87e+18,John58984035013,"['urp', '___', '⎐تُيموُ⎐', '⊵teb72⊴', '⎐ٺوٺ⊴', '⊴ppt34⊴', '⎐ماكس⎐ستى⎐', '⊴taa⊴', '_____', 'ppn']",netral
1.88e+18,Thu Jan 23 07:50:52 +0000 2025,0,PPN 12% untuk barang dan jasa mewah! https://t.co/uKhahZ2HLN,1.88e+18,https://pbs.twimg.com/media/Gh9lzJYbYAAMpnu.jpg,,in,,0,0,0,https://x.com/AyuMari01776944/status/1882335173280444561,1.36e+18,AyuMari01776944,"['ppn', '12', '%', 'untuk', 'barang', 'dan', 'jasa', 'mewah', '!', 'https', ':', '//t.co/ukhahz2hln']",netral
1.88e+18,Thu Jan 23 07:50:19 +0000 2025,0,Yuk dukung PPN 12% gaes! https://t.co/VpWk3eCEdx,1.88e+18,https://pbs.twimg.com/media/Gh9lq3qbAAAdsLd.jpg,,in,,0,0,0,https://x.com/AyuMari01776944/status/1882335037200486650,1.36e+18,AyuMari01776944,"['yuk', 'dukung', 'ppn', '12', '%', 'gaes', '!', 'https', ':', '//t.co/vpwk3ecedx']",netral
1.88e+18,Thu Jan 23 07:50:06 +0000 2025,0,SAMAAA!! Gue 5 bersaudara dan yg berempat itu slalu barengan kenaikan kelas/lulusannya. Jadi barengan terus bayarannya mantep bgt. Memang orang tuaku hebatttt mashaAllah alhamdulillaah,1.88e+18,,,in,,0,0,0,https://x.com/rishaamlw/status/1882334982682951883,191696641.0,rishaamlw,"['samaaa', '!', '!', 'gue', '5', 'bersaudara', 'dan', 'yg', 'berempat', 'itu', 'slalu', 'barengan', 'kenaikan', 'kelas/lulusannya', '.', 'jadi', 'barengan', 'terus', 'bayarannya', 'mantep', 'bgt', '.', 'memang', 'orang', 'tuaku', 'hebatttt', 'mashaallah', 'alhamdulillaah']",netral
1.88e+18,Thu Jan 23 07:49:55 +0000 2025,0,PPN 12% bantu pemerintah bangun infrastruktur! https://t.co/0zunKDFTxt,1.88e+18,https://pbs.twimg.com/media/Gh9lmHRbEAEaq5C.jpg,,in,,0,0,0,https://x.com/AyuMari01776944/status/1882334938126786794,1.36e+18,AyuMari01776944,"['ppn', '12', '%', 'bantu', 'pemerintah', 'bangun', 'infrastruktur', '!', 'https', ':', '//t.co/0zunkdftxt']",netral
1.88e+18,Thu Jan 23 07:49:44 +0000 2025,0,@mccandjcw Hai Kak. Jasa-jasa tersebut menggunakan DPP Nilai lain dikalikan dengan tarif PPN 12% ya. Ketentuannya ada di Pasal 4 PMK 131 Tahun 2024 ya. Tks*Etyo,1.88e+18,,mccandjcw,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882334890882126192,4564565058.0,kring_pajak,"['@', 'mccandjcw', 'hai', 'kak', '.', 'jasa-jasa', 'tersebut', 'menggunakan', 'dpp', 'nilai', 'lain', 'dikalikan', 'dengan', 'tarif', 'ppn', '12', '%', 'ya', '.', 'ketentuannya', 'ada', 'di', 'pasal', '4', 'pmk', '131', 'tahun', '2024', 'ya', '.', 'tks', '*', 'etyo']",netral
1.88e+18,Thu Jan 23 07:49:37 +0000 2025,0,Pemerintah ngalahin ekspektasi dengan kinerja menawan di sektor hukumNah kenaikan apresiasi 72 1 persen buat kinerja pemerintah di bidang hukum bikin hati adem banget #KetegasanHukumPemerintah,1.88e+18,,,in,,0,0,0,https://x.com/nayla_ygwt/status/1882334860100137411,1.71e+18,nayla_ygwt,"['pemerintah', 'ngalahin', 'ekspektasi', 'dengan', 'kinerja', 'menawan', 'di', 'sektor', 'hukumnah', 'kenaikan', 'apresiasi', '72', '1', 'persen', 'buat', 'kinerja', 'pemerintah', 'di', 'bidang', 'hukum', 'bikin', 'hati', 'adem', 'banget', '#', 'ketegasanhukumpemerintah']",netral
1.88e+18,Thu Jan 23 07:49:31 +0000 2025,0,@cuauwww Hai Kak. Mohon maaf atas ketidaknyamanannya. Silakan dapat membuka file XML tersebut menggunakan aplikasi Notepad++ untuk pengecekan Baris jika gagal impor XML ya Kak. Silakan lakukan pengecekan pada hasil penghitungan DPP nilai lain*PPN apakah sudah sesuai dengan yang di,1.88e+18,,cuauwww,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882334836385517714,4564565058.0,kring_pajak,"['@', 'cuauwww', 'hai', 'kak', '.', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', '.', 'silakan', 'dapat', 'membuka', 'file', 'xml', 'tersebut', 'menggunakan', 'aplikasi', 'notepad++', 'untuk', 'pengecekan', 'baris', 'jika', 'gagal', 'impor', 'xml', 'ya', 'kak', '.', 'silakan', 'lakukan', 'pengecekan', 'pada', 'hasil', 'penghitungan', 'dpp', 'nilai', 'lain', '*', 'ppn', 'apakah', 'sudah', 'sesuai', 'dengan', 'yang', 'di']",netral
1.88e+18,Thu Jan 23 07:49:27 +0000 2025,1,@tumble_wood @mindajane0507 @PaulRoundy1 @I_amMukhtar He didn t deny it. He is literally retweeting and agreeing with neo-Nazi white supremacist and eugenicist accounts on Twitter.,1.88e+18,,tumble_wood,en,,0,0,0,https://x.com/the_ppn/status/1882334819755106550,72052863.0,the_ppn,"['@', 'tumble_wood', '@', 'mindajane0507', '@', 'paulroundy1', '@', 'i_ammukhtar', 'he', 'didn', 't', 'deny', 'it', '.', 'he', 'is', 'literally', 'retweeting', 'and', 'agreeing', 'with', 'neo-nazi', 'white', 'supremacist', 'and', 'eugenicist', 'accounts', 'on', 'twitter', '.']",netral
1.88e+18,Thu Jan 23 07:28:11 +0000 2025,0,@aigoaigoaigo__ Hai Kak. Utk bukti potong bukan melalui menu prepopulated seperti PPN ya Kak. Nantinya bukti potong yg telah diterbitkan oleh rekanan untuk perusahaan Kakak akan muncul di menu Portal Saya -&gt; Dokumen Saya. Selain itu saat lapor SPT Tahunan nantinya akan muncul juga dibagian,1.88e+18,,aigoaigoaigo__,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882329468540432645,4564565058.0,kring_pajak,"['@', 'aigoaigoaigo__', 'hai', 'kak', '.', 'utk', 'bukti', 'potong', 'bukan', 'melalui', 'menu', 'prepopulated', 'seperti', 'ppn', 'ya', 'kak', '.', 'nantinya', 'bukti', 'potong', 'yg', 'telah', 'diterbitkan', 'oleh', 'rekanan', 'untuk', 'perusahaan', 'kakak', 'akan', 'muncul', 'di', 'menu', 'portal', 'saya', '-', '&', 'gt', ';', 'dokumen', 'saya', '.', 'selain', 'itu', 'saat', 'lapor', 'spt', 'tahunan', 'nantinya', 'akan', 'muncul', 'juga', 'dibagian']",netral
1.88e+18,Thu Jan 23 07:27:26 +0000 2025,0,@bankbsi_id Saya pilih investasi Emas karena harga enas cenderung stabil dan mengalami kenaikan. Selain itu emas juga mudah diperjual-belikan dimana saja. #PahamJadiBerkah @ohmyalya @awnovrida @nunnafie,1.88e+18,,bankbsi_id,in,,0,0,0,https://x.com/raszvkna/status/1882329276021899613,1.64e+18,raszvkna,"['@', 'bankbsi_id', 'saya', 'pilih', 'investasi', 'emas', 'karena', 'harga', 'enas', 'cenderung', 'stabil', 'dan', 'mengalami', 'kenaikan', '.', 'selain', 'itu', 'emas', 'juga', 'mudah', 'diperjual-belikan', 'dimana', 'saja', '.', '#', 'pahamjadiberkah', '@', 'ohmyalya', '@', 'awnovrida', '@', 'nunnafie']",netral
1.87e+18,Thu Jan 23 07:26:02 +0000 2025,0,@jokoraj Hai Kak. Sesuai Pasal 13 ayat (5a) UU PPN sttd HPP PKP pedagang eceran (PE) dapat membuat FP tanpa mencantumkan keterangan mengenai identitas pembeli serta nama &amp; tanda tangan penjual dlm hal melakukan penyerahan BKP/JKP kepada pembeli dgn karakteristik konsumen akhir. Jadi ,1.88e+18,,jokoraj,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882328925571006641,4564565058.0,kring_pajak,"['@', 'jokoraj', 'hai', 'kak', '.', 'sesuai', 'pasal', '13', 'ayat', '(', '5a', ')', 'uu', 'ppn', 'sttd', 'hpp', 'pkp', 'pedagang', 'eceran', '(', 'pe', ')', 'dapat', 'membuat', 'fp', 'tanpa', 'mencantumkan', 'keterangan', 'mengenai', 'identitas', 'pembeli', 'serta', 'nama', '&', 'amp', ';', 'tanda', 'tangan', 'penjual', 'dlm', 'hal', 'melakukan', 'penyerahan', 'bkp/jkp', 'kepada', 'pembeli', 'dgn', 'karakteristik', 'konsumen', 'akhir', '.', 'jadi']",netral
1.88e+18,Thu Jan 23 07:25:47 +0000 2025,0,AHAHAHAHHAHA TAWANG TAWA AKO SA NEW VID NI PPN mga tao na magiisip anong context ,1.88e+18,,,tl,,0,0,0,https://x.com/jodiealexa_mxgl/status/1882328863692501179,1.86e+18,jodiealexa_mxgl,"['ahahahahhaha', 'tawang', 'tawa', 'ako', 'sa', 'new', 'vid', 'ni', 'ppn', 'mga', 'tao', 'na', 'magiisip', 'anong', 'context']",netral
1.88e+18,Thu Jan 23 07:25:31 +0000 2025,1,@the_ppn @TsuihoAlterne @34Observateur @L_Wcrdt Que Musk Boyard ou Melenchon tu veux dire ?,1.88e+18,,the_ppn,fr,,0,1,0,https://x.com/Esp1Pas/status/1882328797489574216,1.47e+18,Esp1Pas,"['@', 'the_ppn', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt', 'que', 'musk', 'boyard', 'ou', 'melenchon', 'tu', 'veux', 'dire', '?']",netral
1.88e+18,Thu Jan 23 07:24:26 +0000 2025,0,Perundingan Berakhir Positif Kenaikan Upah 2025 dan Tunjangan Pekerja PT Framas Disepakati https://t.co/uPRb5Fg3wy,1.88e+18,,,in,Bekasi,0,0,0,https://x.com/pc_kepSPSI/status/1882328521001037985,3107760571.0,pc_kepSPSI,"['perundingan', 'berakhir', 'positif', 'kenaikan', 'upah', '2025', 'dan', 'tunjangan', 'pekerja', 'pt', 'framas', 'disepakati', 'https', ':', '//t.co/uprb5fg3wy']",netral
1.88e+18,Thu Jan 23 07:24:02 +0000 2025,2,#集団ストーカーは実在します #部落 #賃貸 キタニシ式ガスライティングで集合住宅の住人を追い出す集団ストーカー犯罪の社会認知が進んでいます。 #全国 #北海道 #東北 #関東 #中部 #近畿 #中国 #四国 #九州 #沖縄 -高崎線- -上尾市-桶川市-北本市- -鴻巣市-行田市-熊谷市- https://t.co/wRV4tVArgf,1.88e+18,,,ja,埼玉県 JR高崎線,0,0,0,https://x.com/PpnFIsfaCOiZldW/status/1882328420597813553,1.46e+18,PpnFIsfaCOiZldW,"['#', '集団ストーカーは実在します', '#', '部落', '#', '賃貸', 'キタニシ式ガスライティングで集合住宅の住人を追い出す集団ストーカー犯罪の社会認知が進んでいます。', '#', '全国', '#', '北海道', '#', '東北', '#', '関東', '#', '中部', '#', '近畿', '#', '中国', '#', '四国', '#', '九州', '#', '沖縄', '-高崎線-', '-上尾市-桶川市-北本市-', '-鴻巣市-行田市-熊谷市-', 'https', ':', '//t.co/wrv4tvargf']",netral
